PLAYER_ID,GAME_ID,WL,MIN,FG_PCT,FG3_PCT,FT_PCT,OREB,DREB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,TEAM_ID,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,PACE,POSS,PIE
201150,21300127,L,32,0.455,0.33299999999999996,0.75,2.0,10.0,2.0,0.0,0.0,0.0,1.0,14,-3.0,1610612755,111.8,112.9,-1.1,0.083,0.0,13.3,0.059000000000000004,0.385,0.2,0.0,0.5,0.5489999999999999,0.16699999999999998,103.78,68,0.14300000000000002
201150,21300112,W,36,0.43799999999999994,0.6,0.5,3.0,6.0,4.0,3.0,3.0,3.0,4.0,18,4.0,1610612755,120.8,115.3,5.6,0.16,1.33,16.7,0.091,0.162,0.129,12.5,0.531,0.5329999999999999,0.23800000000000002,96.53,72,0.115
201150,21300100,L,33,0.462,0.5,1.0,3.0,10.0,3.0,0.0,2.0,4.0,1.0,17,-9.0,1610612755,98.4,112.7,-14.3,0.158,0.75,14.3,0.091,0.32299999999999995,0.203,19.0,0.5379999999999999,0.594,0.254,92.76,63,0.156
201150,21300088,L,42,0.462,0.25,0.0,2.0,9.0,2.0,0.0,0.0,4.0,4.0,13,2.0,1610612755,115.7,111.9,3.8,0.067,0.5,10.5,0.059000000000000004,0.188,0.134,21.1,0.5,0.5,0.183,94.79,83,0.06
201150,21300076,W,32,0.5,0.667,1.0,2.0,5.0,3.0,0.0,6.0,0.0,5.0,10,10.0,1610612755,110.0,88.9,21.1,0.12,0.0,30.0,0.083,0.106,0.099,0.0,0.667,0.727,0.10300000000000001,92.37,60,0.134
201150,21300063,L,39,0.563,0.5,0.75,2.0,11.0,5.0,1.0,2.0,6.0,3.0,23,-9.0,1610612755,103.7,111.9,-8.2,0.2,0.83,17.2,0.049,0.23399999999999999,0.14800000000000002,20.7,0.625,0.648,0.255,103.26,82,0.145
201150,21300048,L,26,0.16699999999999998,0.5,0.5,3.0,5.0,3.0,0.0,1.0,3.0,4.0,5,-41.0,1610612755,66.7,131.7,-65.1,0.231,1.0,21.4,0.091,0.172,0.129,21.4,0.25,0.322,0.157,114.69,63,0.009000000000000001
201150,21300034,W,30,0.727,0.5,0.0,3.0,8.0,2.0,1.0,3.0,2.0,1.0,18,9.0,1610612755,113.8,98.5,15.4,0.1,1.0,13.3,0.10300000000000001,0.21100000000000002,0.16399999999999998,13.3,0.818,0.818,0.18100000000000002,103.5,65,0.20199999999999999
201150,21300022,W,33,0.5,0.5,0.5,1.0,13.0,5.0,1.0,1.0,1.0,4.0,16,10.0,1610612755,114.7,105.6,9.1,0.161,5.0,26.3,0.032,0.325,0.19699999999999998,5.3,0.625,0.621,0.165,106.55,75,0.158
201150,21300005,W,29,0.7140000000000001,0.5,0.75,3.0,6.0,2.0,0.0,0.0,2.0,4.0,24,5.0,1610612755,112.5,106.3,6.2,0.11800000000000001,1.0,10.0,0.12,0.19399999999999998,0.161,10.0,0.75,0.7609999999999999,0.257,103.73,64,0.18
